	-log10(fdr_BH)	log2(fold_change)	Gene	fold_change
sp|Q9NXE8|CWC25_HUMAN Pre-mRNA-splicing factor CWC25 homolog OS=Homo sapiens OX=9606 GN=CWC25 PE=1 SV=1	0.8671671920044594	0.1970570576393409	CWC25	1.146357522517379
sp|Q9NXF1|TEX10_HUMAN Testis-expressed protein 10 OS=Homo sapiens OX=9606 GN=TEX10 PE=1 SV=2	0.9861399201690254	-0.15290942970674837	TEX10	0.8994347755804905
sp|Q9NXG2|THUM1_HUMAN THUMP domain-containing protein 1 OS=Homo sapiens OX=9606 GN=THUMPD1 PE=1 SV=2	0.10959342085447858	0.07993332591988123	THUMPD1	1.0569691916535826
sp|Q9NXR7|BABA2_HUMAN BRISC and BRCA1-A complex member 2 OS=Homo sapiens OX=9606 GN=BABAM2 PE=1 SV=2	0.38745206627241546	0.1697320954288022	BABAM2	1.1248495837646717
sp|Q9NXS2|QPCTL_HUMAN Glutaminyl-peptide cyclotransferase-like protein OS=Homo sapiens OX=9606 GN=QPCTL PE=1 SV=2	0.0978453674447428	-0.014801585822264762	QPCTL	0.9897927734805779
sp|Q9NXV6|CARF_HUMAN CDKN2A-interacting protein OS=Homo sapiens OX=9606 GN=CDKN2AIP PE=1 SV=3	0.2586226452254151	0.15996268425752064	CDKN2AIP	1.1172582394770563
sp|Q9NXW2|DJB12_HUMAN DnaJ homolog subfamily B member 12 OS=Homo sapiens OX=9606 GN=DNAJB12 PE=1 SV=5	1.7897338942234402	0.4699118532148444	DNAJB12	1.385024842314441
sp|Q9NXX6|NSE4A_HUMAN Non-structural maintenance of chromosomes element 4 homolog A OS=Homo sapiens OX=9606 GN=NSMCE4A PE=1 SV=2	0.4901063463538523	-0.22248704765518745	NSMCE4A	0.8570866390156575
sp|Q9NY12|GAR1_HUMAN H/ACA ribonucleoprotein complex subunit 1 OS=Homo sapiens OX=9606 GN=GAR1 PE=1 SV=1	0.09047218550492976	-0.0752300698584707	GAR1	0.9491907392748536
sp|Q9NY27|PP4R2_HUMAN Serine/threonine-protein phosphatase 4 regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PPP4R2 PE=1 SV=3	0.21503564895630087	-0.18095661824881004	PPP4R2	0.8821178900290996
sp|Q9NY33|DPP3_HUMAN Dipeptidyl peptidase 3 OS=Homo sapiens OX=9606 GN=DPP3 PE=1 SV=2	0.740599260091368	-0.19787085623590048	DPP3	0.8718362790231136
sp|Q9NY61|AATF_HUMAN Protein AATF OS=Homo sapiens OX=9606 GN=AATF PE=1 SV=1	0.0923139239656015	0.10922350591230745	AATF	1.0786475255144936
sp|Q9NY93|DDX56_HUMAN Probable ATP-dependent RNA helicase DDX56 OS=Homo sapiens OX=9606 GN=DDX56 PE=1 SV=1	0.22070101070231204	-0.09515626122664783	DDX56	0.9361708433797128
sp|Q9NYB0|TE2IP_HUMAN Telomeric repeat-binding factor 2-interacting protein 1 OS=Homo sapiens OX=9606 GN=TERF2IP PE=1 SV=1	1.439597683219847	0.5737637582646153	TERF2IP	1.4884015090274076
sp|Q9NYF8|BCLF1_HUMAN Bcl-2-associated transcription factor 1 OS=Homo sapiens OX=9606 GN=BCLAF1 PE=1 SV=2	0.6976839017895055	-0.06341133642717944	BCLAF1	0.9569985630360508
sp|Q9NYH9|UTP6_HUMAN U3 small nucleolar RNA-associated protein 6 homolog OS=Homo sapiens OX=9606 GN=UTP6 PE=2 SV=2	0.8858194989341176	0.2959527724400385	UTP6	1.2276954938472073
sp|Q9NYJ1|COA4_HUMAN Cytochrome c oxidase assembly factor 4 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=COA4 PE=1 SV=2	1.3285053025322153	0.25518491908828245	COA4	1.1934887100097156
sp|Q9NYK5|RM39_HUMAN 39S ribosomal protein L39, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL39 PE=1 SV=3	0.355367946136595	0.17330274623985287	MRPL39	1.1276370193566687
sp|Q9NYL4|FKB11_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP11 OS=Homo sapiens OX=9606 GN=FKBP11 PE=1 SV=1	1.1747823619183377	0.3530757589478569	FKBP11	1.2772808301344534
sp|Q9NYL9|TMOD3_HUMAN Tropomodulin-3 OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1	0.2527780425100863	-0.051707024756625586	TMOD3	0.9647940902167603
sp|Q9NYM9|BET1L_HUMAN BET1-like protein OS=Homo sapiens OX=9606 GN=BET1L PE=1 SV=1	0.4088748319141809	-0.15171052846766955	BET1L	0.900182530037343
sp|Q9NYP7|ELOV5_HUMAN Elongation of very long chain fatty acids protein 5 OS=Homo sapiens OX=9606 GN=ELOVL5 PE=1 SV=1	0.5229579200174925	0.17445389687160173	ELOVL5	1.1285371389579262
sp|Q9NYU2|UGGG1_HUMAN UDP-glucose:glycoprotein glucosyltransferase 1 OS=Homo sapiens OX=9606 GN=UGGT1 PE=1 SV=3	0.03373805535854236	0.008458783090784627	UGGT1	1.005880403742177
sp|Q9NYV4|CDK12_HUMAN Cyclin-dependent kinase 12 OS=Homo sapiens OX=9606 GN=CDK12 PE=1 SV=2	0.17032056982722638	0.09413898615830985	CDK12	1.0674281668360475
sp|Q9NYY8|FAKD2_HUMAN FAST kinase domain-containing protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=FASTKD2 PE=1 SV=1	0.22208785222855254	0.08296350971626082	FASTKD2	1.0591915440679263
sp|Q9NZ01|TECR_HUMAN Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1	0.023525393700815123	0.011943490643177235	TECR	1.0083129592069295
sp|Q9NZ08|ERAP1_HUMAN Endoplasmic reticulum aminopeptidase 1 OS=Homo sapiens OX=9606 GN=ERAP1 PE=1 SV=3	5.022822089049934	0.6590432603497199	ERAP1	1.5790351213058875
sp|Q9NZ43|USE1_HUMAN Vesicle transport protein USE1 OS=Homo sapiens OX=9606 GN=USE1 PE=1 SV=2	0.04474097182128837	0.031167253946485007	USE1	1.0218385392260114
sp|Q9NZ45|CISD1_HUMAN CDGSH iron-sulfur domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CISD1 PE=1 SV=1	0.18166539977376311	0.13520018411309798	CISD1	1.0982451924820205
sp|Q9NZ56|FMN2_HUMAN Formin-2 OS=Homo sapiens OX=9606 GN=FMN2 PE=1 SV=4	7.55678687935952	-2.381082287694862	FMN2	0.19196533418088133
sp|Q9NZB2|F120A_HUMAN Constitutive coactivator of PPAR-gamma-like protein 1 OS=Homo sapiens OX=9606 GN=FAM120A PE=1 SV=2	1.6954973448363504	-0.47767321197008417	FAM120A	0.7181349032081107
sp|Q9NZI8|IF2B1_HUMAN Insulin-like growth factor 2 mRNA-binding protein 1 OS=Homo sapiens OX=9606 GN=IGF2BP1 PE=1 SV=2	1.6373059332629598	-0.1811247923187519	IGF2BP1	0.8820150680844958
sp|Q9NZJ4|SACS_HUMAN Sacsin OS=Homo sapiens OX=9606 GN=SACS PE=1 SV=2	0.08499672145001029	0.06842774905270232	SACS	1.048573324135307
sp|Q9NZJ6|COQ3_HUMAN Ubiquinone biosynthesis O-methyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=COQ3 PE=1 SV=3	0.4185788234778951	0.07590480727485427	COQ3	1.0540218739251694
sp|Q9NZJ7|MTCH1_HUMAN Mitochondrial carrier homolog 1 OS=Homo sapiens OX=9606 GN=MTCH1 PE=1 SV=1	0.05820484332961386	-0.05458780430771776	MTCH1	0.962869507449437
sp|Q9NZL4|HPBP1_HUMAN Hsp70-binding protein 1 OS=Homo sapiens OX=9606 GN=HSPBP1 PE=1 SV=2	0.31019902069275995	-0.2074726305799338	HSPBP1	0.8660530887174158
sp|Q9NZL9|MAT2B_HUMAN Methionine adenosyltransferase 2 subunit beta OS=Homo sapiens OX=9606 GN=MAT2B PE=1 SV=1	0.2744280913192182	-0.15284632382654212	MAT2B	0.8994741192137536
sp|Q9NZM1|MYOF_HUMAN Myoferlin OS=Homo sapiens OX=9606 GN=MYOF PE=1 SV=1	0.27985325797034477	0.03357243421480982	MYOF	1.0235435119582372
sp|Q9NZM3|ITSN2_HUMAN Intersectin-2 OS=Homo sapiens OX=9606 GN=ITSN2 PE=1 SV=3	0.19663806949664844	-0.0912387554845917	ITSN2	0.9387163837596173
sp|Q9NZM5|NOP53_HUMAN Ribosome biogenesis protein NOP53 OS=Homo sapiens OX=9606 GN=NOP53 PE=1 SV=2	0.6241818051586453	0.32690926751293015	NOP53	1.254323316433296
sp|Q9NZN3|EHD3_HUMAN EH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=EHD3 PE=1 SV=2	9.292041262566034	3.7358810359774544	EHD3	13.323313653985368
sp|Q9NZN4|EHD2_HUMAN EH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=EHD2 PE=1 SV=2	1.0265827010395356	-0.24422197101571633	EHD2	0.8442709790931717
sp|Q9NZN5|ARHGC_HUMAN Rho guanine nucleotide exchange factor 12 OS=Homo sapiens OX=9606 GN=ARHGEF12 PE=1 SV=1	0.4304624626788054	-0.1851080686988743	ARHGEF12	0.8795831860648796
sp|Q9NZT2|OGFR_HUMAN Opioid growth factor receptor OS=Homo sapiens OX=9606 GN=OGFR PE=1 SV=3	2.7046065051181714	0.6336989152770065	OGFR	1.5515378749694793
sp|Q9NZV1|CRIM1_HUMAN Cysteine-rich motor neuron 1 protein OS=Homo sapiens OX=9606 GN=CRIM1 PE=1 SV=1	0.2515442404628356	-0.1827577064682515	CRIM1	0.8810173242264743
sp|Q9NZW5|MPP6_HUMAN MAGUK p55 subfamily member 6 OS=Homo sapiens OX=9606 GN=MPP6 PE=1 SV=2	0.24608696253178514	0.17184216239186326	MPP6	1.1264959778086079
sp|Q9NZZ3|CHMP5_HUMAN Charged multivesicular body protein 5 OS=Homo sapiens OX=9606 GN=CHMP5 PE=1 SV=1	0.49410660647214166	-0.18362148992058921	CHMP5	0.8804899914285313
sp|Q9P003|CNIH4_HUMAN Protein cornichon homolog 4 OS=Homo sapiens OX=9606 GN=CNIH4 PE=1 SV=1	0.08615687677181985	-0.030404995292177106	CNIH4	0.9791453919914931
sp|Q9P013|CWC15_HUMAN Spliceosome-associated protein CWC15 homolog OS=Homo sapiens OX=9606 GN=CWC15 PE=1 SV=2	0.23684244571129207	-0.16374702958541534	CWC15	0.892703489494905
sp|Q9P015|RM15_HUMAN 39S ribosomal protein L15, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL15 PE=1 SV=1	0.02570177217046267	0.024658943148726298	MRPL15	1.0172391856925345
sp|Q9P016|THYN1_HUMAN Thymocyte nuclear protein 1 OS=Homo sapiens OX=9606 GN=THYN1 PE=1 SV=1	0.11998375632838941	-0.051883732188176865	THYN1	0.9646759253653471
sp|Q9P031|TAP26_HUMAN Thyroid transcription factor 1-associated protein 26 OS=Homo sapiens OX=9606 GN=CCDC59 PE=1 SV=2	0.970029399456579	-0.43181116096412636	CCDC59	0.7413305337104652
sp|Q9P032|NDUF4_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4 OS=Homo sapiens OX=9606 GN=NDUFAF4 PE=1 SV=1	0.1249720810400131	0.11304364702933661	NDUFAF4	1.081507482716329
sp|Q9P035|HACD3_HUMAN Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 OS=Homo sapiens OX=9606 GN=HACD3 PE=1 SV=2	0.009535031250856217	0.005115062927004255	HACD3	1.0035517841357318
sp|Q9P0I2|EMC3_HUMAN ER membrane protein complex subunit 3 OS=Homo sapiens OX=9606 GN=EMC3 PE=1 SV=3	0.4386109604184053	0.19219873076404254	EMC3	1.1425036155041797
sp|Q9P0J0|NDUAD_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Homo sapiens OX=9606 GN=NDUFA13 PE=1 SV=3	0.062269176376371374	0.03051238999753081	NDUFA13	1.0213748144940076
sp|Q9P0J1|PDP1_HUMAN [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PDP1 PE=1 SV=3	0.07348274912447389	0.07941891573216431	PDP1	1.0565923838167024
sp|Q9P0J7|KCMF1_HUMAN E3 ubiquitin-protein ligase KCMF1 OS=Homo sapiens OX=9606 GN=KCMF1 PE=1 SV=2	5.370721267326307e-05	1.0697790887581604e-05	KCMF1	1.0000074151710843
sp|Q9P0K7|RAI14_HUMAN Ankycorbin OS=Homo sapiens OX=9606 GN=RAI14 PE=1 SV=2	0.09885638154339244	-0.03473966098256098	RAI14	0.9762079047777468
sp|Q9P0L0|VAPA_HUMAN Vesicle-associated membrane protein-associated protein A OS=Homo sapiens OX=9606 GN=VAPA PE=1 SV=3	0.012610445349643866	-0.004468516187517757	VAPA	0.9969074524104437
sp|Q9P0M6|H2AW_HUMAN Core histone macro-H2A.2 OS=Homo sapiens OX=9606 GN=H2AFY2 PE=1 SV=3	0.5845764928126661	-0.10736053381603244	H2AFY2	0.9282848421527943
sp|Q9P0M9|RM27_HUMAN 39S ribosomal protein L27, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL27 PE=1 SV=1	0.2332356026935669	-0.1736813973007006	MRPL27	0.886577468071218
sp|Q9P0S3|ORML1_HUMAN ORM1-like protein 1 OS=Homo sapiens OX=9606 GN=ORMDL1 PE=1 SV=1	0.032681498255326846	-0.003340383858765228	ORMDL1	0.9976873007655657
sp|Q9P0T7|TMEM9_HUMAN Transmembrane protein 9 OS=Homo sapiens OX=9606 GN=TMEM9 PE=1 SV=1	0.06190564077438623	0.028069250587325456	TMEM9	1.0196466257276136
sp|Q9P0V3|SH3B4_HUMAN SH3 domain-binding protein 4 OS=Homo sapiens OX=9606 GN=SH3BP4 PE=1 SV=1	0.17301905433480946	0.07962782042709127	SH3BP4	1.0567453912679994
sp|Q9P0V9|SEP10_HUMAN Septin-10 OS=Homo sapiens OX=9606 GN=SEPTIN10 PE=1 SV=2	1.094422454914342	-0.22241608822313558	SEPTIN10	0.8571287961418073
sp|Q9P1U0|RPA12_HUMAN DNA-directed RNA polymerase I subunit RPA12 OS=Homo sapiens OX=9606 GN=ZNRD1 PE=2 SV=1	0.03373805535854236	0.02756074362142613	ZNRD1	1.0192872940389717
sp|Q9P253|VPS18_HUMAN Vacuolar protein sorting-associated protein 18 homolog OS=Homo sapiens OX=9606 GN=VPS18 PE=1 SV=2	0.14615006812345424	-0.10415297831739934	VPS18	0.9303510013184372
sp|Q9P258|RCC2_HUMAN Protein RCC2 OS=Homo sapiens OX=9606 GN=RCC2 PE=1 SV=2	1.0780057750463712	-0.26318792028218024	RCC2	0.8332446646283896
sp|Q9P260|RELCH_HUMAN RAB11-binding protein RELCH OS=Homo sapiens OX=9606 GN=RELCH PE=1 SV=2	0.03239600058654216	0.03507242605920835	RELCH	1.0246082590422576
sp|Q9P265|DIP2B_HUMAN Disco-interacting protein 2 homolog B OS=Homo sapiens OX=9606 GN=DIP2B PE=1 SV=3	0.039515953857602454	0.040304098962351764	DIP2B	1.0283305608182858
sp|Q9P270|SLAI2_HUMAN SLAIN motif-containing protein 2 OS=Homo sapiens OX=9606 GN=SLAIN2 PE=1 SV=2	0.22121624378326393	-0.10953715365335723	SLAIN2	0.9268853781556428
sp|Q9P273|TEN3_HUMAN Teneurin-3 OS=Homo sapiens OX=9606 GN=TENM3 PE=2 SV=3	0.14833697198156984	-0.09199396002903715	TENM3	0.9382251244552875
sp|Q9P275|UBP36_HUMAN Ubiquitin carboxyl-terminal hydrolase 36 OS=Homo sapiens OX=9606 GN=USP36 PE=1 SV=4	0.8544154108835083	-0.3206907267710799	USP36	0.8006864369058057
sp|Q9P287|BCCIP_HUMAN BRCA2 and CDKN1A-interacting protein OS=Homo sapiens OX=9606 GN=BCCIP PE=1 SV=1	0.9778810094111285	-0.2893846484608068	BCCIP	0.8182509920656459
sp|Q9P289|STK26_HUMAN Serine/threonine-protein kinase 26 OS=Homo sapiens OX=9606 GN=STK26 PE=1 SV=2	0.22489508197788274	-0.07322997280865859	STK26	0.9505075734895142
sp|Q9P2B2|FPRP_HUMAN Prostaglandin F2 receptor negative regulator OS=Homo sapiens OX=9606 GN=PTGFRN PE=1 SV=2	0.3004957003882444	-0.20295258547346728	PTGFRN	0.8687707370448934
sp|Q9P2B4|CT2NL_HUMAN CTTNBP2 N-terminal-like protein OS=Homo sapiens OX=9606 GN=CTTNBP2NL PE=1 SV=2	1.4430871268516714	-0.4715353304785104	CTTNBP2NL	0.7211966845051011
sp|Q9P2E9|RRBP1_HUMAN Ribosome-binding protein 1 OS=Homo sapiens OX=9606 GN=RRBP1 PE=1 SV=5	1.3188026325070674	0.13932501309452594	RRBP1	1.101389693325125
sp|Q9P2I0|CPSF2_HUMAN Cleavage and polyadenylation specificity factor subunit 2 OS=Homo sapiens OX=9606 GN=CPSF2 PE=1 SV=2	0.08116690153855127	0.051612715879931687	CPSF2	1.0364228412509555
sp|Q9P2J5|SYLC_HUMAN Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=LARS PE=1 SV=2	0.3896718853688848	-0.06727912470188391	LARS	0.9544363371819045
sp|Q9P2K5|MYEF2_HUMAN Myelin expression factor 2 OS=Homo sapiens OX=9606 GN=MYEF2 PE=1 SV=3	0.6923037877880046	-0.07650947182041068	MYEF2	0.9483493568988166
sp|Q9P2K8|E2AK4_HUMAN eIF-2-alpha kinase GCN2 OS=Homo sapiens OX=9606 GN=EIF2AK4 PE=1 SV=3	0.20342961178426489	-0.18497780378695516	EIF2AK4	0.8796626096408853
sp|Q9P2M7|CING_HUMAN Cingulin OS=Homo sapiens OX=9606 GN=CGN PE=1 SV=2	0.3931849877279787	-0.23002190832541014	CGN	0.8526219440137167
sp|Q9P2N5|RBM27_HUMAN RNA-binding protein 27 OS=Homo sapiens OX=9606 GN=RBM27 PE=1 SV=2	0.9116965348787351	0.24153859614440604	RBM27	1.18225283074975
sp|Q9P2N6|KANL3_HUMAN KAT8 regulatory NSL complex subunit 3 OS=Homo sapiens OX=9606 GN=KANSL3 PE=1 SV=2	0.4981754688994413	-0.2170629323245563	KANSL3	0.8603151016752836
sp|Q9P2R3|ANFY1_HUMAN Rabankyrin-5 OS=Homo sapiens OX=9606 GN=ANKFY1 PE=1 SV=2	1.5009661073471243	0.5439603285985002	ANKFY1	1.457969286850805
sp|Q9P2R7|SUCB1_HUMAN Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLA2 PE=1 SV=3	0.06949086744456202	0.04235841761420678	SUCLA2	1.0297958901921136
sp|Q9P2W9|STX18_HUMAN Syntaxin-18 OS=Homo sapiens OX=9606 GN=STX18 PE=1 SV=1	0.044438547279364055	0.0582574822491122	STX18	1.0412074086112615
sp|Q9P2X0|DPM3_HUMAN Dolichol-phosphate mannosyltransferase subunit 3 OS=Homo sapiens OX=9606 GN=DPM3 PE=1 SV=2	0.8939433108924407	0.324630988059099	DPM3	1.2523440736052456
sp|Q9UBB4|ATX10_HUMAN Ataxin-10 OS=Homo sapiens OX=9606 GN=ATXN10 PE=1 SV=1	0.5845034075721103	-0.18339323322482698	ATXN10	0.8806293096005164
sp|Q9UBB5|MBD2_HUMAN Methyl-CpG-binding domain protein 2 OS=Homo sapiens OX=9606 GN=MBD2 PE=1 SV=1	0.09057029283277913	-0.0718281001707688	MBD2	0.9514316344480592
sp|Q9UBB9|TFP11_HUMAN Tuftelin-interacting protein 11 OS=Homo sapiens OX=9606 GN=TFIP11 PE=1 SV=1	0.04521578926257332	0.06111026895033511	TFIP11	1.043268330206102
sp|Q9UBC2|EP15R_HUMAN Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens OX=9606 GN=EPS15L1 PE=1 SV=1	0.18867396956929877	-0.11039258590743994	EPS15L1	0.9263359532219467
sp|Q9UBD5|ORC3_HUMAN Origin recognition complex subunit 3 OS=Homo sapiens OX=9606 GN=ORC3 PE=1 SV=1	0.15393309222918775	-0.09210970360146198	ORC3	0.9381498561771014
sp|Q9UBE0|SAE1_HUMAN SUMO-activating enzyme subunit 1 OS=Homo sapiens OX=9606 GN=SAE1 PE=1 SV=1	0.08116690153855127	0.038293544440617944	SAE1	1.026898466983774
sp|Q9UBF2|COPG2_HUMAN Coatomer subunit gamma-2 OS=Homo sapiens OX=9606 GN=COPG2 PE=1 SV=1	2.5582044964525967	-0.4759407948163569	COPG2	0.718997771981116
sp|Q9UBF8|PI4KB_HUMAN Phosphatidylinositol 4-kinase beta OS=Homo sapiens OX=9606 GN=PI4KB PE=1 SV=1	0.9375558450621431	0.39313404354255654	PI4KB	1.3132431356755812
sp|Q9UBG0|MRC2_HUMAN C-type mannose receptor 2 OS=Homo sapiens OX=9606 GN=MRC2 PE=1 SV=2	0.0030954578833336565	0.001814106226460499	MRC2	1.001258233528548
sp|Q9UBI6|GBG12_HUMAN Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 OS=Homo sapiens OX=9606 GN=GNG12 PE=1 SV=3	0.03799452178772345	-0.017307061067490803	GNG12	0.9880753286352562
sp|Q9UBL3|ASH2L_HUMAN Set1/Ash2 histone methyltransferase complex subunit ASH2 OS=Homo sapiens OX=9606 GN=ASH2L PE=1 SV=1	0.6195304511657191	0.17205586893077437	ASH2L	1.126662858113147
sp|Q9UBM7|DHCR7_HUMAN 7-dehydrocholesterol reductase OS=Homo sapiens OX=9606 GN=DHCR7 PE=1 SV=1	0.8000237507032505	-0.2892137968431595	DHCR7	0.8183478994368509
sp|Q9UBP6|TRMB_HUMAN tRNA (guanine-N(7)-)-methyltransferase OS=Homo sapiens OX=9606 GN=METTL1 PE=1 SV=1	0.23715011886478418	0.118120315426128	METTL1	1.0853198797682941
sp|Q9UBQ0|VPS29_HUMAN Vacuolar protein sorting-associated protein 29 OS=Homo sapiens OX=9606 GN=VPS29 PE=1 SV=1	0.15148547475774574	-0.0924518251750816	VPS29	0.9379274091300681
sp|Q9UBQ5|EIF3K_HUMAN Eukaryotic translation initiation factor 3 subunit K OS=Homo sapiens OX=9606 GN=EIF3K PE=1 SV=1	0.14633892067744433	0.10150168995452483	EIF3K	1.072889643940115
sp|Q9UBQ7|GRHPR_HUMAN Glyoxylate reductase/hydroxypyruvate reductase OS=Homo sapiens OX=9606 GN=GRHPR PE=1 SV=1	0.2316477861088644	0.13512062527669366	GRHPR	1.0981846303410445
sp|Q9UBR2|CATZ_HUMAN Cathepsin Z OS=Homo sapiens OX=9606 GN=CTSZ PE=1 SV=1	0.48375475406264123	0.1388236255422835	CTSZ	1.1010069879581956
sp|Q9UBS4|DJB11_HUMAN DnaJ homolog subfamily B member 11 OS=Homo sapiens OX=9606 GN=DNAJB11 PE=1 SV=1	0.000493246205665381	-0.00012016666670311427	DNAJB11	0.9999167102825586
sp|Q9UBT2|SAE2_HUMAN SUMO-activating enzyme subunit 2 OS=Homo sapiens OX=9606 GN=UBA2 PE=1 SV=2	1.0241953513940478	-0.16830800610627294	UBA2	0.8898857280949943
sp|Q9UBU8|MO4L1_HUMAN Mortality factor 4-like protein 1 OS=Homo sapiens OX=9606 GN=MORF4L1 PE=1 SV=2	0.22422460877308634	-0.12416004842389927	MORF4L1	0.9175380876378412
sp|Q9UBU9|NXF1_HUMAN Nuclear RNA export factor 1 OS=Homo sapiens OX=9606 GN=NXF1 PE=1 SV=1	0.13421760362089985	-0.04830215392070525	NXF1	0.9670737672403605
sp|Q9UBV2|SE1L1_HUMAN Protein sel-1 homolog 1 OS=Homo sapiens OX=9606 GN=SEL1L PE=1 SV=3	0.7712211154024601	0.42392680089922063	SEL1L	1.3415741547009086
sp|Q9UBV8|PEF1_HUMAN Peflin OS=Homo sapiens OX=9606 GN=PEF1 PE=1 SV=1	0.4665725590658024	-0.1950163826919022	PEF1	0.8735629760140504
sp|Q9UBW7|ZMYM2_HUMAN Zinc finger MYM-type protein 2 OS=Homo sapiens OX=9606 GN=ZMYM2 PE=1 SV=1	0.44151928406460683	-0.12722681802487856	ZMYM2	0.9155897276648666
sp|Q9UBW8|CSN7A_HUMAN COP9 signalosome complex subunit 7a OS=Homo sapiens OX=9606 GN=COPS7A PE=1 SV=1	0.777236167733849	-0.37233550510621927	COPS7A	0.7725308732885674
sp|Q9UBX3|DIC_HUMAN Mitochondrial dicarboxylate carrier OS=Homo sapiens OX=9606 GN=SLC25A10 PE=1 SV=2	3.2020739631855086	-0.5687833196396026	SLC25A10	0.6741851150583678
sp|Q9UDR5|AASS_HUMAN Alpha-aminoadipic semialdehyde synthase, mitochondrial OS=Homo sapiens OX=9606 GN=AASS PE=1 SV=1	0.7131202913047653	-0.2346347233936319	AASS	0.8499001585027934
sp|Q9UDW1|QCR9_HUMAN Cytochrome b-c1 complex subunit 9 OS=Homo sapiens OX=9606 GN=UQCR10 PE=1 SV=3	0.013064712536993364	-0.010485273484426516	UQCR10	0.9927585091127847
sp|Q9UDX5|MTFP1_HUMAN Mitochondrial fission process protein 1 OS=Homo sapiens OX=9606 GN=MTFP1 PE=1 SV=1	0.025681044305491292	0.023962927015468677	MTFP1	1.016748545533596
sp|Q9UDY2|ZO2_HUMAN Tight junction protein ZO-2 OS=Homo sapiens OX=9606 GN=TJP2 PE=1 SV=2	0.19663806949664844	-0.05105615759471249	TJP2	0.965229452122263
sp|Q9UDY4|DNJB4_HUMAN DnaJ homolog subfamily B member 4 OS=Homo sapiens OX=9606 GN=DNAJB4 PE=1 SV=1	0.10533159551428978	0.08243012646936804	DNAJB4	1.0588000194656497
sp|Q9UEE9|CFDP1_HUMAN Craniofacial development protein 1 OS=Homo sapiens OX=9606 GN=CFDP1 PE=1 SV=1	1.2609605626517593	-0.40172989547165944	CFDP1	0.7569501010766204
sp|Q9UER7|DAXX_HUMAN Death domain-associated protein 6 OS=Homo sapiens OX=9606 GN=DAXX PE=1 SV=2	0.5543226307561062	0.2599140199704668	DAXX	1.1974073408285852
sp|Q9UEU0|VTI1B_HUMAN Vesicle transport through interaction with t-SNAREs homolog 1B OS=Homo sapiens OX=9606 GN=VTI1B PE=1 SV=3	0.018558447665284944	0.02476907694859512	VTI1B	1.0173168436105609
sp|Q9UEY8|ADDG_HUMAN Gamma-adducin OS=Homo sapiens OX=9606 GN=ADD3 PE=1 SV=1	0.3175262657091958	-0.18415809251566273	ADD3	0.8801625588492844
sp|Q9UFC0|LRWD1_HUMAN Leucine-rich repeat and WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=LRWD1 PE=1 SV=2	0.0035550185734763407	0.0038803645415961263	LRWD1	1.0026932841322236
sp|Q9UFG5|CS025_HUMAN UPF0449 protein C19orf25 OS=Homo sapiens OX=9606 GN=C19orf25 PE=1 SV=2	0.22176509136440717	0.1364447507060333	C19orf25	1.0991930220456925
sp|Q9UFN0|NPS3A_HUMAN Protein NipSnap homolog 3A OS=Homo sapiens OX=9606 GN=NIPSNAP3A PE=1 SV=2	0.23997984960385607	-0.09206753704900023	NIPSNAP3A	0.9381772764718368
sp|Q9UFW8|CGBP1_HUMAN CGG triplet repeat-binding protein 1 OS=Homo sapiens OX=9606 GN=CGGBP1 PE=1 SV=2	0.12956247728431233	-0.08074634995481222	CGGBP1	0.9455683489513282
sp|Q9UG63|ABCF2_HUMAN ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=2	0.020758340117788217	0.02303326321235899	ABCF2	1.0160935700837028
sp|Q9UGP8|SEC63_HUMAN Translocation protein SEC63 homolog OS=Homo sapiens OX=9606 GN=SEC63 PE=1 SV=2	0.23070959389816093	0.07578146360039384	SEC63	1.0539317638396188
